8964000749425|0.0
8964000749388|1.0
8964000749098|2.0
8964000749036|2.0
8964000749067|11.0
8964000749005|3.0
8964000749906|5.0
8964000749937|1.0
6291101522636|1.0
6291101520106|13.0
6291101520113|16.0
6291101520137|56.0
6291101520151|13.0
6291101525668|3.0
6291101523664|0.0
6291101523657|0.0
6291101523688|1.0
6291101523695|2.0
6291101523336|1.0
6291101524227|0.0
6291101525989|0.0
6291101523633|2.0
6291101523626|1.0
6291101520397|18.0
6291101522889|1.0
6291101522896|0.0
6291101520199|0.0
6291101520540|2.0
6291101520526|0.0
6291101520533|0.0
6291101522728|3.0
6291101522780|0.0
6291101528324|0.0
6291101526719|12.0
6291101526887|6.0
6291101522841|5.0
6291101522858|0.0
6291101520328|0.0
6009689190037|1.0
6009689190051|9.0
6009689190044|0.0
6009689190013|1.0
8964000024027|7.0
8964000024003|11.0
8964000024829|0.0
8964000024126|4.0
8964000024133|5.0
8964000024096|0.0
8966000002708|0.0
8966000002715|1.0
8966000002722|2.0
8966000002739|0.0
8964001076087|0.0
8964001076056|6.0
8961005010017|3.0
8961005010031|16.0
8961005010048|2.0
8961005030046|1.0
8961005040014|11.0
8961005030039|1.0
8961005040045|3.0
8961005030022|5.0
8961005040038|3.0
8961005914735|1.0
8961005050013|4.0
8961005060128|2.0
8961005030053|3.0
8961005040304|4.0
8961005030411|2.0
8961005030404|0.0
8961005040205|3.0
8961005030428|0.0
8964000034033|2.0
8964000034019|2.0
8964000034002|0.0
8964000034040|0.0
8964000034057|1.0
8964000034118|0.0
8964000034101|2.0
8964000034149|2.0
8964000034330|1.0
8964000034316|1.0
8964000034989|0.0
8964000034309|0.0
8964000034323|0.0
8964000034606|0.0
8964000034620|2.0
8964000034637|0.0
8964000034590|2.0
8964000034699|19.0
8964000035955|1.0
8964000034644|1.0
8964000035436|0.0
8964000034729|7.0
8964000034712|16.0
8964000034538|0.0
8964000034224|2.0
8964000061121|72.0
8964000061114|179.0
8964000061107|142.0
8964000061596|10.0
8964000061541|28.0
8964000061534|34.0
0725765615541|0.0
725765615527|4.0
8964000062388|5.0
8964000062739|0.0
8964000062395|5.0
8964000061725|6.0
8964000061701|9.0
8964000061718|2.0
8964000062609|9.0
8964000062654|7.0
8964000061305|14.0
8964000061312|3.0
725765614803|0.0
0725765616524|0.0
8964000061848|0.0
8964000061831|0.0
8964000020364|171.0
8964000020357|269.0
8964000020340|107.0
8964000020531|64.0
8964000020487|171.0
8964000021934|75.0
8964000843017|0.0
8964000843000|12.0
8964000020678|13.0
8964000020661|15.0
8964000020425|0.0
896400021927|0.0
8964000020609|35.0
8964000843123|15.0
8964000021576|33.0
8964000021545|4.0
8964000021583|0.0
8964000020296|9.0
8964000020289|17.0
8964000020081|8.0
8964000020098|7.0
8964000020180|9.0
8964000020197|6.0
620514005836|70.0
620514006130|131.0
620514008981|33.0
620514008530|76.0
620514015699|11.0
620514000695|18.0
620514009728|23.0
620514000701|10.0
620514019970|35.0
620514000671|3.0
620514001708|2.0
620514020327|1.0
620514000688|8.0
620514001937|14.0
620514001920|13.0
620514001975|5.0
620514001951|2.0
620514001944|2.0
620514019994|52.0
620514020006|16.0
620514020013|13.0
620514001104|14.0
620514000862|18.0
620514000985|24.0
620514000978|30.0
620514000770|19.0
620514000909|3.0
620514000046|16.0
620514001692|33.0
620514001142|981.0
620514001166|74.0
620514020051|5.0
620514009766|0.0
620514018645|0.0
620514009872|2.0
620514018737|2.0
620514018768|0.0
620514000060|47.0
620514015545|9.0
620514001029|66.0
620514001036|26.0
8964000057124|1.0
8964000057919|3.0
8961000025009|0.0
8964000057421|1.0
8964000055762|9.0
8964000057308|9.0
8964000057513|0.0
8964000057483|6.0
8964000088197|3.0
8964000057452|0.0
8964000057346|7.0
8964000057469|3.0
8964000057032|1.0
8964000057025|0.0
00086|693.0
00008|973.0
8961100500000|115.0
8961100503100|25.0
8961100500086|6.0
8961100503124|9.0
8961100503131|26.0
000d5|21.0
8961100503599|0.0
00091|323.0
9292925465454|665.0
00064|425.0
8964000006115|30.0
8964000006122|36.0
00s10|2.0
00065|954.0
00057|16.0
000e5|14.0
00006|3595.0
00085|508.0
08501|115.0
00420|1222.0
00421|281.0
00422|137.0
0ig16|3.0
00i16|0.0
i16016536535|14.0
8964000069042|4.0
8964000069011|8.0
8964000069059|7.0
8964000069233|0.0
8964000069240|4.0
8964000069202|0.0
02384|0.0
00103|49.0
00102|165.0
00014|2675.0
00160|972.0
8964000419632|35.0
8964000611906|19.0
00017|29.0
00016|12.0
002.5|14.0
000.5|11.0
00.10|0.0
00.16|8.0
000053|0.0
00045|1.0
6890767818796|10.0
6890767851748|0.0
6890767852738|3.0
6533411506778|0.0
6890767861716|0.0
7051055555390|3.0
7051055503360|1.0
6890767863796|0.0
6890767859768000|0.0
6890767864786|0.0
199628085794|0.0
7181221027168|1.0
7181221025188|0.0
6533411507768|3.0
6890767865776|0.0
6533411397710|0.0
6533411508758|14.0
3610340655333|6.0
3610340663468|8.0
3610340655326|11.0
3610340654237|2.0
